asin,text,title,location_and_date,verified,rating
B07QQFP6J5,I ordered a size 11 which is my shoes size & they were definitely NOT AN 11! The back of my heel was hanging off the back of the flip flops. I ordered these flip flops a lot because I love how comfortable they normally are & am VERY UPSET that they are misleading people on the sizes.,Sizes Are NOT ACCURATE,"Reviewed in the United States on November 28, 2022",True,1.0
B07QQFP6J5,They were OK except for the design inside the shoe.,Hurt,"Reviewed in the United States on September 21, 2021",True,3.0
B07QQFP6J5,When I got the package it was ripped opened & the flip flops has two rips in it one on each flip flops...also looks like thy are use & not new.so it not worth the money I spent on them.,Not happy,"Reviewed in the United States on May 10, 2022",True,2.0
B07QQFP6J5,"I ordered a size 11 and when I received them they didn’t even go on my foot, but they might work for someone else",Size 11,"Reviewed in the United States on June 11, 2022",True,2.0
B07QQFP6J5,I disliked everything,This is a product of our quality it is sewn improperlyWill never buy or recommend this to anyon,"Reviewed in the United States on March 16, 2023",True,1.0
B07QQFP6J5,I bought my shoe size of these and they were too small.,Too Small,"Reviewed in the United States on April 22, 2021",True,3.0
B07QQFP6J5,Comfortable and soft on the feet,The fabric sole is great.,"Reviewed in the United States on May 28, 2022",True,5.0
B07QQFP6J5,Well made but very narrow across foot even though I ordered a size up. Straps were not flexible. Returned.,Too narrow,"Reviewed in the United States on June 14, 2022",True,2.0
B07QQFP6J5,I like that they have support for my feet instead of being a flat uncomfortable sandal.,It is Velcro adjustable for a perfect fit every time.,"Reviewed in the United States on March 27, 2022",True,5.0
B07QQFP6J5,"They are definitely a size (at least) small, so size up 1-2 levels. The sole looks as though it would be soft but it is a scratchy material and not comfortable to wear. The product looks fine and seems well-made. It is just not as comfortable as expected.",Size/Comfort Less than Expected,"Reviewed in the United States on January 6, 2022",True,2.0
B07QQFP6J5,Love them . They are great shoes but they tear easily.....,Love them,"Reviewed in the United States on April 13, 2022",True,5.0
B07QQFP6J5,Ordered 1 size bigger and just fit,Run small,"Reviewed in the United States on May 6, 2022",True,5.0
B07QQFP6J5,"I have been looking for months for just the right slide. This slide is perfect for, comfortable and the memory foam is great. Considering ordering a few more as backup.",Perfect fit and comfortable,"Reviewed in the United States on September 29, 2021",True,5.0
B07QQFP6J5,"Lightweight and comfortable, good value for the money.",Good Value,"Reviewed in the United States on April 28, 2022",True,5.0
B07QQFP6J5,shoes are way too tight across the foot.  had to return for poor fit,buy only if your foot is small across the top,"Reviewed in the United States 🇺🇸 on June 16, 2022",True,2.0
B07QQFP6J5,I’ve ordered them before and they are comfortable for my feet! I have foot pain easily and these are comfortable,Memory foam flip flops,"Reviewed in the United States 🇺🇸 on January 17, 2022",True,5.0
B07QQFP6J5,Love the cushioned insole and the thickness of outer sole. These are so soothing to walk in when you have sore feet. I wear them indoors and outdoors.,Total Comfort,"Reviewed in the United States 🇺🇸 on September 20, 2021",True,5.0
B07QQFP6J5,I usually wear a 9 1/2 so I ordered a 9 and it was too tight. Ok so I’ll have to give them to my bestie and order the 10’s thinking they will be a little big but it would be ok and nope they are tight too. Barely could get my feet to slide into them. . Hopefully the more I wear them they will loosen up because they were going to charge me to return them. They do have memory foam that I liked.,If you can get the right size they might be OK,"Reviewed in the United States 🇺🇸 on September 22, 2020",True,2.0
B07QQFP6J5,"I bought these because of the ""supposed"" memory foam. I have bone spurs and chronic tendonitis and needed something in a sandal that has memory foam. That's the whole reason I bought these. What they show in the picture is a complete misrepresentation! There is BARELY memory foam. I received them today and put them on and immediately my foot sunk down to the flat bottom of the sandal. If you are looking for something to comfort some kind of foot ailment, do not waste your money on these! I sure wish I hadn't! They are rock hard and extremely uncomfortable!!",SO disappointed!,"Reviewed in the United States 🇺🇸 on April 27, 2022",True,1.0
B07QQFP6J5,Good walking sandal,Comfortable,"Reviewed in the United States 🇺🇸 on May 18, 2022",True,5.0
B07QQFP6J5,everything was good,comfort,"Reviewed in the United States 🇺🇸 on May 16, 2022",True,5.0
B07QQFP6J5,Over all thickness and comfort are good. I just do not like the fact the straps are tight.,Over all not bad.,"Reviewed in the United States 🇺🇸 on December 19, 2020",True,3.0
B07QQFP6J5,"With memory foam you want a size smaller so these running small seemed perfect. They are cheaply constructed. There is a lump in the seem on the underside of the  strap on one of them that presses into the bone on the top of my foot. So much so that it hurts. Even if I could wear them, I wouldn't expect them to last the entire summer season. Ordering a size bigger would make them sloppy on the foot after the memory foam ""remembers"" your foot. 👎",Do not recommend,"Reviewed in the United States 🇺🇸 on June 21, 2022",True,1.0
B07QQFP6J5,"wife says they are her go-tos, they are sized small so order one size larger than shoe size.",flip flops,"Reviewed in the United States 🇺🇸 on December 20, 2021",True,5.0
